Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,month,day,year,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",3,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",1,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1000 North Central Park Avenue, Chicago, IL 60651, USA",2,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,6,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1000 North Central Park Avenue, Chicago, IL 60651, USA",3,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,13,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1000 North Central Park Avenue, Chicago, IL 60651, USA",1,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,6,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1000 North Central Park Avenue, Chicago, IL 60651, USA",5,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6000 West Montrose Avenue, Chicago, IL 60634, USA",2,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,11,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6000 West Montrose Avenue, Chicago, IL 60634, USA",5,60,130,17,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"2200 West 51st Street, Chicago, IL 60609, USA",3,22,102,44,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,5,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3500 West 51st Street, Chicago, IL 60632, USA",2,35,102,45,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,13,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",2,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",3,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",1,52,104,47,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",2,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6700 South Kedzie Avenue, Chicago, IL 60629, USA",3,67,69,49,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"2200 West 69th Street, Chicago, IL 60636, USA",2,22,107,51,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3900 South Ashland Avenue, Chicago, IL 60609, USA",2,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3900 South Ashland Avenue, Chicago, IL 60609, USA",3,39,50,56,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7100 South South Shore Drive, Chicago, IL 60649, USA",3,71,84,61,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7700 South Eberhart Avenue, Chicago, IL 60619, USA",2,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,7,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7700 South Eberhart Avenue, Chicago, IL 60619, USA",1,77,66,62,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4000 South Dearborn Street, Chicago, IL 60609, USA",2,40,63,63,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,5,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5000 South Union Avenue, Chicago, IL 60609, USA",2,50,89,64,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,36,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7900 South South Chicago Avenue, Chicago, IL 60617, USA",2,79,59,65,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,1,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5200 South Kolmar Avenue, Chicago, IL 60632, USA",2,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,36,1,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5200 South Kolmar Avenue, Chicago, IL 60632, USA",3,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,10,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5200 South Kolmar Avenue, Chicago, IL 60632, USA",1,52,71,87,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",2,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",3,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3700 South Pulaski Road, Chicago, IL 60623, USA",5,37,82,46,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Doty Avenue, Chicago, IL, USA",2,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,9,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Doty Avenue, Chicago, IL, USA",1,12,64,88,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Stony Island Avenue, Chicago, IL, USA",2,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,14,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Stony Island Avenue, Chicago, IL, USA",3,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,4,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Stony Island Avenue, Chicago, IL, USA",1,10,86,93,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,8,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Torrence Avenue, Chicago, IL, USA",2,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Torrence Avenue, Chicago, IL, USA",3,13,88,116,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,6,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"South Brandon Avenue, Chicago, IL 60617, USA",5,13,54,120,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"2400 East 105th Street, Chicago, IL 60617, USA",2,24,1,89,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"8900 South Muskegon Avenue, Chicago, IL 60617, USA",1,89,78,82,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5800 North Pulaski Road, Chicago, IL 60646, USA",2,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5800 North Pulaski Road, Chicago, IL 60646, USA",3,58,40,21,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4000 East 130th Street, Chicago, IL 60633, USA",2,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4000 East 130th Street, Chicago, IL 60633, USA",3,40,5,129,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000001,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,12,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,13,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",2,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",3,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,11,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,29,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,26,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",1,10,132,147,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",2,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,23,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",2,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",3,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",3,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",1,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,31,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"Ohare Court, Bensenville, IL 60106, USA",1,10,131,148,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,16,1,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4800 West Montana Street, Chicago, IL 60639, USA",2,48,129,130,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,4,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",2,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,9,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",3,51,34,131,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,7,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"8200 South Kostner Avenue, Chicago, IL 60652, USA",2,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"8200 South Kostner Avenue, Chicago, IL 60652, USA",3,82,72,133,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,7,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"East 91st Place, Chicago, IL, USA",2,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,10,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"East 91st Place, Chicago, IL, USA",3,65,9,135,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,4,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"West Garfield Boulevard, Chicago, IL, USA",2,90,122,134,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"West Garfield Boulevard, Chicago, IL, USA",3,90,122,134,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,4,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1300 North Laramie Avenue, Chicago, IL 60651, USA",3,13,26,138,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3900 North Springfield Avenue, Chicago, IL 60618, USA",2,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3900 North Springfield Avenue, Chicago, IL 60618, USA",3,39,44,136,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"5100 West 72nd Street, Chicago, IL 60638, USA",3,51,108,27,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,1,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1700 North Ashland Avenue, Chicago, IL 60622, USA",2,17,12,140,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"1700 North Ashland Avenue, Chicago, IL 60622, USA",3,17,12,140,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7100 North Harlem Avenue, Chicago, IL 60631, USA",2,71,21,141,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,19,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7100 North Harlem Avenue, Chicago, IL 60631, USA",3,71,21,141,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,6,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"7100 North Harlem Avenue, Chicago, IL 60631, USA",1,71,21,141,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,12,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4200 West 65th Street, Chicago, IL 60621, USA",2,42,106,143,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,7,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4200 West 65th Street, Chicago, IL 60621, USA",3,42,106,143,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",2,62,31,144,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,2,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"2900 West 85th Street, Chicago, IL 60652, USA",2,29,110,145,"2900  W 85TH ST, Chicago, IL",41.738903,-87.69544300000001,8,13,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3400 West 77th Street, Chicago, IL 60652, USA",2,34,109,146,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,9,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"3400 West 77th Street, Chicago, IL 60652, USA",3,34,109,146,"3400  W 77TH ST, Chicago, IL",41.753391,-87.707394,8,3,0,9,16,2011,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",2,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,13,1,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",3,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"2500 West Grand Avenue, Chicago, IL 60654, USA",2,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"1100 Roosevelt Road, Chicago, IL 60608, USA",2,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,9,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"1100 Roosevelt Road, Chicago, IL 60608, USA",3,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"1100 West Chicago Avenue, Chicago, IL 60642, USA",2,11,117,38,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"2200 North Cannon Drive, Chicago, IL 60614, USA",2,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,13,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"2200 North Cannon Drive, Chicago, IL 60614, USA",3,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"2200 North Cannon Drive, Chicago, IL 60614, USA",3,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,5,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"8900 South Carpenter Street, Chicago, IL 60620, USA",2,89,57,112,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"8900 South Carpenter Street, Chicago, IL 60620, USA",3,89,57,112,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",2,36,39,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",3,36,39,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"5800 North Western Avenue, Chicago, IL 60659, USA",2,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"5000 South Central Avenue, Chicago, IL 60638, USA",2,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,27,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"5000 South Central Avenue, Chicago, IL 60638, USA",3,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,6,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"1400 North Sacramento Avenue, Chicago, IL 60622, USA",2,14,22,25,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"South Vincennes Avenue, Chicago, IL, USA",2,10,90,70,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",2,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",3,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"4200 West 127th Street, Alsip, IL 60803, USA",2,42,98,92,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
"Chicago, IL, USA",2,43,13,98,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0,9,23,2011,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
