Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
2011-07-10,91,74,83,10,68,0,18,0425,1929,0,9.3,19,9.7,91,75,67,7.8,19
2011-07-11,88,71,80,7,71,0,15,0426,1928,0,5.5,25,8.5,90,70,70,5.3,24
2011-07-12,87,70,79,6,63,0,14,0427,1928,0,5.6,2,7.7,88,71,64,4.5,4
2011-07-13,74,63,69,-4,57,0,4,0428,1927,0,10.5,4,10.9,74,66,57,11.6,4
2011-07-14,82,59,71,-2,56,0,6,0428,1927,0,6.5,10,8.0,82,65,56,7.3,9
2011-07-15,87,70,79,5,60,0,14,0429,1926,0,5.4,9,6.7,86,71,60,6.2,10
2011-07-16,89,71,80,6,61,0,15,0430,1925,0,3.4,19,4.3,90,74,60,2.5,19
2011-07-17,95,69,82,8,69,0,17,0431,1925,0,6.2,22,6.4,95,74,69,6.8,23
2011-07-18,92,80,86,12,75,0,21,0432,1924,0,10.6,25,10.8,93,81,74,11.2,24
2011-07-19,93,78,86,12,72,0,21,0433,1923,0,4.5,7,6.2,92,79,73,3.2,6
2011-07-20,99,73,86,12,73,0,21,0433,1923,0,9.0,23,10.7,100,77,73,7.6,23
2011-07-21,99,75,87,13,70,0,22,0434,1922,0,6.2,28,8.8,101,82,72,5.3,26
2011-07-22,88,70,79,5,70,0,14,0435,1921,0,1.7,9,9.0,100,71,70,3.8,10
2011-07-23,87,70,79,5,70,0,14,0436,1920,0,0.8,30,5.3,87,70,70,0.7,20
2011-07-24,87,72,80,6,70,0,15,0437,1919,0,1.5,23,6.4,87,72,69,0.7,20
2011-07-25,88,73,81,7,66,0,16,0438,1918,0,3.4,32,6.5,90,73,67,2.1,35
2011-07-26,83,71,77,3,63,0,12,0439,1918,0,6.3,5,8.5,85,72,62,5.9,6
2011-07-27,90,68,79,5,66,0,14,0440,1917,0,6.2,16,9.5,92,72,66,6.0,16
2011-07-28,87,73,80,6,71,0,15,0441,1916,0,3.2,23,6.8,88,74,71,3.3,21
2011-07-29,86,71,79,5,67,0,14,0442,1915,0,4.3,4,5.9,86,74,69,3.5,4
2011-07-30,91,67,79,5,64,0,14,0443,1914,0,2.4,13,3.4,91,68,65,2.0,11
2011-07-31,90,68,79,5,69,0,14,0444,1913,0,4.9,25,5.0,91,73,69,4.5,23
2011-08-01,91,74,83,10,72,0,18,0445,1911,0,4.2,27,4.9,91,76,71,3.1,25
2011-08-02,93,74,84,11,73,0,19,0446,1910,0,8.3,21,9.1,93,74,73,8.0,20
2011-08-03,86,72,79,6,67,0,14,0447,1909,0,6.9,2,8.0,87,73,66,9.6,1
2011-08-04,84,69,77,4,66,0,12,0448,1908,0,5.3,5,6.0,82,69,67,4.8,5
2011-08-05,83,69,76,3,68,0,11,0449,1907,0,4.0,5,5.5,84,70,68,5.2,7
2011-08-06,85,72,79,6,70,0,14,0450,1906,0,2.5,5,4.0,85,73,70,1.3,3
2011-08-07,86,68,77,4,69,0,12,0451,1904,0,4.6,27,6.4,87,70,69,3.6,26
2011-08-08,80,68,74,1,67,0,9,0452,1903,0,4.0,4,6.2,80,69,67,2.8,6
2011-08-09,80,64,72,-1,61,0,7,0453,1902,0,10.8,28,11.1,82,66,61,11.0,27
2011-08-10,77,61,69,-4,54,0,4,0454,1900,0,7.3,31,8.7,78,62,54,4.4,31
2011-08-11,81,57,69,-4,54,0,4,0455,1859,0,2.0,24,3.0,81,60,54,2.7,23
2011-08-12,81,60,71,-2,59,0,6,0456,1858,0,8.3,19,8.5,82,65,57,8.2,19
2011-08-13,83,62,73,0,64,0,8,0457,1856,0,3.6,27,6.7,84,66,63,5.3,24
2011-08-14,75,62,69,-3,60,0,4,0458,1855,0,10.4,36,11.7,75,62,60,11.7,35
2011-08-15,82,57,70,-2,55,0,5,0459,1854,0,2.4,2,4.9,80,59,55,2.7,5
2011-08-16,85,61,73,1,58,0,8,0500,1852,0,2.9,18,3.9,83,63,56,2.3,18
2011-08-17,83,62,73,1,63,0,8,0501,1851,0,5.6,22,6.0,83,65,61,6.0,21
2011-08-18,84,67,76,4,60,0,11,0502,1849,0,2.3,4,5.2,85,71,62,2.8,7
2011-08-19,87,64,76,5,63,0,11,0503,1848,0,3.3,14,5.2,86,67,62,4.7,13
2011-08-20,80,66,73,2,67,0,8,0504,1846,0,1.3,21,3.4,79,68,67,2.0,16
2011-08-21,80,64,72,1,58,0,7,0505,1845,0,8.0,32,8.5,81,66,58,7.0,32
2011-08-22,82,59,71,0,59,0,6,0506,1843,0,1.6,26,4.1,82,61,59,0.7,8
2011-08-23,73,62,68,-3,63,0,3,0508,1842,0,9.1,20,9.8,74,66,62,8.4,20
2011-08-24,92,69,81,10,65,0,16,0509,1840,0,8.2,27,10.7,91,70,65,8.1,25
2011-08-25,83,64,74,4,59,0,9,0510,1839,0,4.1,36,7.3,80,65,59,3.1,2
2011-08-26,83,59,71,1,58,0,6,0511,1837,0,1.9,26,3.3,83,61,58,1.2,20
2011-08-27,81,64,73,3,62,0,8,0512,1835,0,8.2,2,9.2,83,67,61,8.1,1
2011-08-28,77,61,69,-1,57,0,4,0513,1834,0,7.0,2,7.9,77,61,55,8.5,1
2011-08-29,79,59,69,-1,56,0,4,0514,1832,0,1.4,2,3.5,78,61,57,1.1,6
2011-08-30,76,61,69,-1,56,0,4,0515,1831,0,5.3,15,6.3,79,64,54,5.9,15
2011-08-31,87,65,76,7,64,0,11,0516,1829,0,5.4,17,8.3,88,65,64,5.4,17
2011-09-01,93,71,82,14,71,0,17,0517,1827,0,5.2,21,5.9,94,74,70,5.8,21
2011-09-02,92,76,84,16,69,0,19,0518,1826,0,4.9,22,7.4,94,79,69,4.0,20
2011-09-03,89,69,79,11,67,0,14,0519,1824,0,2.5,29,6.2,87,71,68,1.2,20
2011-09-04,73,58,66,-2,54,0,1,0520,1822,0,10.5,32,11.5,74,60,55,10.7,32
2011-09-05,65,52,59,-8,45,6,0,0521,1821,0,14.2,1,14.8,67,53,46,15.9,36
2011-09-06,66,51,59,-8,46,6,0,0522,1819,0,9.5,3,10.1,66,57,47,13.8,4
2011-09-07,70,52,61,-6,47,4,0,0523,1817,0,10.2,1,10.8,70,58,47,12.4,2
2011-09-08,75,57,66,0,53,0,1,0524,1815,0,13.0,2,13.4,74,62,54,14.9,2
2011-09-09,72,60,66,0,60,0,1,0525,1814,0,8.2,4,8.3,72,64,61,7.9,4
2011-09-10,78,56,67,1,59,0,2,0526,1812,0,0.9,14,3.1,76,58,60,0.9,14
2011-09-11,83,57,70,5,59,0,5,0527,1810,0,5.1,27,5.5,83,60,59,4.3,25
2011-09-12,86,64,75,10,59,0,10,0528,1809,0,10.5,23,10.9,86,64,59,9.2,23
2011-09-13,73,56,65,0,54,0,0,0529,1807,0,4.9,31,8.7,76,58,55,3.4,31
2011-09-14,58,47,53,-11,43,12,0,0530,1805,0,6.3,34,7.3,60,48,45,6.0,32
2011-09-15,59,42,51,-13,35,14,0,0531,1803,0,7.4,1,8.5,60,44,36,7.2,36
2011-09-16,58,46,52,-12,40,13,0,0532,1760,0,1.4,8,3.3,59,48,38,2.6,13
2011-09-17,68,50,59,-5,45,6,0,0533,1758,0,7.7,11,8.9,69,52,44,8.7,11
2011-09-18,65,55,60,-4,55,5,0,0535,1756,0,8.9,15,9.5,66,56,54,7.4,14
2011-09-19,69,54,62,-1,58,3,0,0536,1755,0,4.1,29,5.8,68,56,58,3.8,26
2011-09-20,74,49,62,0,54,3,0,0537,1753,0,7.3,18,7.3,75,53,54,5.8,17
2011-09-21,71,56,64,2,49,1,0,0538,1751,0,10.2,25,11.0,72,57,49,9.4,24
2011-09-22,64,51,58,-4,47,7,0,0539,1749,0,4.6,27,6.9,63,53,47,6.5,25
2011-09-23,62,48,55,-6,44,10,0,0540,1748,0,5.9,36,7.0,62,48,46,4.1,36
2011-09-24,62,51,57,-4,49,8,0,0541,1746,0,3.6,3,4.6,63,51,48,2.9,4
2011-09-25,64,51,58,-3,53,7,0,0542,1744,0,4.1,14,5.5,65,53,53,4.7,13
2011-09-26,60,53,57,-3,51,8,0,0543,1742,0,8.8,18,15.4,63,53,50,8.1,19
2011-09-27,63,54,59,-1,53,6,0,0544,1741,0,4.3,6,8.3,63,54,53,2.4,5
2011-09-28,63,53,58,-1,54,7,0,0545,1739,0,6.5,32,7.0,64,53,54,5.7,32
2011-09-29,66,49,58,-1,51,7,0,0546,1737,0,11.7,28,13.5,66,51,50,11.2,27
2011-09-30,57,45,51,-8,41,14,0,0547,1735,0,14.6,34,15.0,58,47,42,15.4,34
2011-10-01,56,42,49,-9,40,16,0,0548,1734,0,9.6,36,10.3,56,44,40,10.7,35
2011-10-02,66,41,54,-4,38,11,0,0549,1732,0,4.7,32,5.4,65,41,39,4.1,32
2011-10-03,69,44,57,0,45,8,0,0550,1730,0,3.4,3,5.0,70,45,44,3.6,2
2011-10-04,76,43,60,3,47,5,0,0552,1729,0,1.1,16,2.3,74,46,47,0.7,15
2011-10-05,80,49,65,8,48,0,0,0553,1727,0,1.9,18,3.2,80,52,47,1.3,17
2011-10-06,81,50,66,10,51,0,1,0554,1725,0,3.8,15,4.6,81,56,50,3.9,15
2011-10-07,84,54,69,13,53,0,4,0555,1724,0,7.5,18,7.7,84,59,51,6.4,17
2011-10-08,82,54,68,12,54,0,3,0556,1722,0,7.2,19,7.6,82,61,53,6.3,19
2011-10-09,80,52,66,11,51,0,1,0557,1720,0,2.8,9,3.8,80,56,51,3.1,10
2011-10-10,76,54,65,10,51,0,0,0558,1719,0,5.2,16,6.0,77,58,49,5.9,16
2011-10-11,79,57,68,14,54,0,3,0559,1717,0,4.1,15,4.9,78,58,52,3.8,13
2011-10-12,78,55,67,13,52,0,2,0600,1715,0,7.0,14,8.1,77,57,51,6.0,14
2011-10-13,66,52,59,6,55,6,0,0602,1714,0,4.3,26,7.0,64,52,55,2.8,24
2011-10-14,62,48,55,2,41,10,0,0603,1712,0,15.4,28,15.6,61,49,41,15.1,27
2011-10-15,62,47,55,2,36,10,0,0604,1711,0,14.8,27,15.3,61,47,36,14.9,26
2011-10-16,62,48,55,3,39,10,0,0605,1709,0,7.4,28,8.5,60,46,39,6.7,26
2011-10-17,59,41,50,-2,33,15,0,0606,1707,0,10.2,26,10.4,57,40,33,11.2,25
2011-10-18,54,41,48,-3,37,17,0,0607,1706,0,6.4,1,8.5,54,40,38,5.3,36
2011-10-19,49,44,47,-4,40,18,0,0608,1704,0,17.1,36,18.0,49,44,41,19.6,1
2011-10-20,47,43,45,-5,37,20,0,0610,1703,0,15.8,32,16.1,46,42,38,14.4,31
2011-10-21,55,38,47,-3,34,18,0,0611,1701,0,4.6,29,5.4,54,37,34,4.3,28
2011-10-22,66,34,50,0,37,15,0,0612,1660,0,3.2,23,3.7,66,38,37,3.7,21
2011-10-23,68,38,53,4,41,12,0,0613,1658,0,6.1,22,6.9,67,41,42,5.9,23
2011-10-24,63,45,54,5,39,11,0,0614,1657,0,5.7,28,7.3,63,45,39,5.0,27
2011-10-25,74,45,60,12,46,5,0,0616,1656,0,7.6,19,11.9,74,49,45,9.0,19
2011-10-26,53,47,50,2,42,15,0,0617,1654,0,12.4,36,12.6,54,47,42,13.9,36
2011-10-27,53,39,46,-2,37,19,0,0618,1653,0,3.6,35,5.8,51,38,38,3.5,1
2011-10-28,55,35,45,-2,33,20,0,0619,1651,0,4.9,22,5.6,54,36,32,5.2,21
2011-10-29,55,34,45,-2,30,20,0,0620,1650,0,4.6,28,5.2,54,36,29,3.8,26
2011-10-30,57,33,45,-1,36,20,0,0622,1649,0,10.6,19,11.1,57,37,34,10.6,19
2011-10-31,53,36,45,-1,36,20,0,0623,1647,0,3.9,25,4.8,53,39,35,4.4,24
2012-05-01,65,49,57,4,52,8,0,0448,1849,0,6.2,12,7.7,64,52,53,5.5,12
2012-05-02,80,58,69,15,60,0,4,0447,1850,0,8.1,21,10.1,78,60,60,7.5,20
2012-05-03,86,66,76,22,65,0,11,0446,1851,0,10.8,21,12.0,86,69,64,12.8,21
2012-05-04,73,55,64,10,55,1,0,0444,1852,0,5.2,5,9.2,72,51,55,6.8,2
2012-05-05,60,52,56,1,52,9,0,0443,1853,0,8.0,4,8.3,63,53,54,7.4,2
2012-05-06,70,51,61,6,53,4,0,0442,1855,0,5.0,6,8.5,73,54,54,3.4,6
2012-05-07,64,52,58,3,55,7,0,0441,1856,0,2.3,34,5.4,61,54,56,1.4,5
2012-05-08,70,52,61,5,45,4,0,0439,1857,0,8.3,28,8.9,70,51,45,8.4,27
2012-05-09,60,47,54,-2,43,11,0,0438,1858,0,4.2,1,7.6,60,46,43,3.9,36
2012-05-10,67,46,57,1,34,8,0,0437,1859,0,3.2,5,7.5,65,45,33,2.8,4
2012-05-11,78,43,61,4,40,4,0,0436,1860,0,9.3,20,9.5,78,48,38,9.3,20
2012-05-12,69,53,61,4,42,4,0,0435,1901,0,5.7,3,9.3,67,51,45,5.4,2
2012-05-13,72,50,61,3,31,4,0,0434,1902,0,7.4,4,7.8,69,53,33,8.4,2
2012-05-14,82,43,63,5,36,2,0,0433,1903,0,2.5,19,5.2,78,46,36,1.8,14
2012-05-15,86,57,72,14,45,0,7,0432,1904,0,6.9,25,12.6,84,56,44,9.1,24
2012-05-16,65,50,58,-1,33,7,0,0431,1905,0,9.6,5,10.5,63,52,33,11.6,4
2012-05-17,74,45,60,1,39,5,0,0430,1906,0,5.3,11,5.8,71,49,40,5.3,11
2012-05-18,85,53,69,9,41,0,4,0429,1907,0,8.7,16,9.2,85,57,38,7.4,15
2012-05-19,92,59,76,16,53,0,11,0428,1908,0,8.2,17,9.1,91,64,52,7.3,16
2012-05-20,93,65,79,18,57,0,14,0427,1909,0,8.2,22,11.6,92,65,57,9.4,21
2012-05-21,67,54,61,0,44,4,0,0426,1910,0,11.6,1,12.6,65,54,44,12.5,36
2012-05-22,71,50,61,0,41,4,0,0425,1911,0,6.1,5,7.2,68,49,42,5.9,4
2012-05-23,82,47,65,4,42,0,0,0425,1912,0,6.6,16,6.9,82,49,41,5.9,16
2012-05-24,90,64,77,15,53,0,12,0424,1913,0,17.5,18,17.7,90,67,52,15.1,18
2012-05-25,83,65,74,12,49,0,9,0423,1914,0,3.4,3,10.0,80,67,49,4.3,5
2012-05-26,86,60,73,11,54,0,8,0422,1915,0,9.6,7,11.2,82,63,54,10.4,7
2012-05-27,97,70,84,22,59,0,19,0422,1916,0,8.7,18,10.1,97,73,58,9.4,18
2012-05-28,95,77,86,23,60,0,21,0421,1916,0,13.4,22,14.0,94,74,60,14.2,22
2012-05-29,85,61,73,9,46,0,8,0421,1917,0,11.1,28,12.2,85,64,45,10.2,28
2012-05-30,70,53,62,-2,46,3,0,0420,1918,0,5.4,36,9.6,69,53,46,5.9,36
2012-05-31,54,47,51,-13,45,14,0,0420,1919,0,10.3,4,11.0,55,49,45,12.4,3
2012-06-01,65,49,57,-7,43,8,0,0419,1920,0,7.3,36,9.9,64,49,44,9.0,36
2012-06-02,76,49,63,-1,46,2,0,0419,1920,0,10.6,26,10.8,74,49,47,11.7,25
2012-06-03,81,57,69,5,48,0,4,0418,1921,0,9.5,28,9.7,80,56,48,8.6,27
2012-06-04,75,59,67,3,47,0,2,0418,1922,0,7.5,4,8.2,74,59,47,7.9,2
2012-06-05,70,57,64,-1,49,1,0,0417,1923,0,8.9,4,9.2,69,57,49,9.6,3
2012-06-06,76,52,64,-2,46,1,0,0417,1923,0,6.2,4,6.5,74,56,47,5.7,3
2012-06-07,82,54,68,2,44,0,3,0417,1924,0,2.2,10,4.5,78,54,45,3.3,9
2012-06-08,88,54,71,5,49,0,6,0417,1925,0,7.2,25,7.7,87,59,48,6.6,23
2012-06-09,90,65,78,12,50,0,13,0416,1925,0,9.3,22,10.1,89,66,50,9.4,22
2012-06-10,93,67,80,13,56,0,15,0416,1926,0,11.9,19,12.3,92,71,55,10.4,18
2012-06-11,90,70,80,13,62,0,15,0416,1926,0,8.9,23,11.1,90,72,63,9.4,22
2012-06-12,78,59,69,1,46,0,4,0416,1927,0,7.0,33,10.5,77,62,47,6.0,34
2012-06-13,72,54,63,-5,45,2,0,0416,1927,0,7.2,8,7.5,71,57,45,8.3,8
2012-06-14,87,56,72,4,48,0,7,0416,1928,0,7.9,13,9.0,86,60,48,7.3,12
2012-06-15,94,59,77,9,49,0,12,0416,1928,0,8.2,16,9.7,93,67,48,7.4,15
2012-06-16,94,69,82,13,60,0,17,0416,1929,0,10.0,20,11.3,94,69,60,11.9,19
2012-06-17,87,69,78,9,59,0,13,0416,1929,0,5.7,23,7.1,85,68,59,5.3,23
2012-06-18,94,69,82,12,65,0,17,0416,1929,0,16.8,21,17.2,92,72,65,16.9,21
2012-06-19,95,78,87,17,65,0,22,0416,1930,0,14.9,21,15.5,94,75,65,13.6,20
2012-06-20,95,77,86,16,62,0,21,0416,1930,0,15.2,21,15.4,93,76,62,14.8,20
2012-06-21,85,70,78,8,59,0,13,0416,1930,0,7.5,27,9.8,83,70,60,7.2,26
2012-06-22,87,64,76,6,52,0,11,0417,1931,0,2.6,34,6.6,83,63,52,1.7,5
2012-06-23,87,62,75,5,55,0,10,0417,1931,0,3.2,8,5.7,86,63,55,3.0,8
2012-06-24,94,65,80,9,57,0,15,0417,1931,0,3.1,4,7.0,92,70,58,1.7,3
2012-06-25,76,60,68,-3,49,0,3,0417,1931,0,13.6,4,14.0,74,63,48,15.4,3
2012-06-26,83,56,70,-1,50,0,5,0418,1931,0,3.5,9,4.9,81,63,51,5.6,9
2012-06-27,92,57,75,4,51,0,10,0418,1931,0,12.1,20,12.4,90,64,51,11.3,20
2012-06-28,100,76,88,17,69,0,23,0419,1931,0,6.4,26,8.4,101,77,68,8.4,25
2012-06-29,88,69,79,8,61,0,14,0419,1931,0,2.4,4,6.9,88,70,62,1.8,35
2012-06-30,92,69,81,9,67,0,16,0419,1931,0,6.0,24,6.6,89,70,68,6.9,23
2012-07-01,91,68,80,8,67,0,15,0420,1931,0,3.1,23,5.4,90,66,68,2.8,22
2012-07-02,98,71,85,13,69,0,20,0420,1931,0,4.4,23,5.2,97,74,69,5.8,23
2012-07-03,96,77,87,15,67,0,22,0421,1931,0,9.4,25,9.9,95,77,67,9.7,23
2012-07-04,102,79,91,19,68,0,26,0422,1930,0,9.4,25,9.6,101,80,68,8.2,25
2012-07-05,103,79,91,19,69,0,26,0422,1930,0,5.5,24,7.5,102,79,68,4.1,26
2012-07-06,103,82,93,21,71,0,28,0423,1930,0,6.5,27,7.3,104,83,71,4.9,28
2012-07-07,98,73,86,14,67,0,21,0423,1930,0,7.9,2,11.9,98,74,68,7.6,1
2012-07-08,85,68,77,4,56,0,12,0424,1929,0,11.3,3,11.5,85,74,56,12.7,3
2012-07-09,91,66,79,6,57,0,14,0425,1929,0,4.7,5,6.8,88,68,59,4.9,6
2012-07-10,83,67,75,2,55,0,10,0425,1929,0,9.9,4,10.1,82,71,56,10.8,4
2012-07-11,87,64,76,3,57,0,11,0426,1928,0,5.8,9,8.1,86,69,57,7.3,8
2012-07-12,91,66,79,6,54,0,14,0427,1928,0,6.4,11,8.0,90,71,53,8.1,11
2012-07-13,93,70,82,9,63,0,17,0428,1927,0,3.4,15,6.2,93,73,63,3.2,13
2012-07-14,90,70,80,7,65,0,15,0428,1927,0,2.0,25,6.4,89,71,66,1.1,22
2012-07-15,95,71,83,9,66,0,18,0429,1926,0,2.2,27,7.4,95,70,66,2.1,21
2012-07-16,97,72,85,11,66,0,20,0430,1925,0,7.1,24,7.6,98,77,65,8.6,23
2012-07-17,99,79,89,15,67,0,24,0431,1925,0,8.6,26,9.8,99,80,66,8.9,25
2012-07-18,94,72,83,9,71,0,18,0432,1924,0,6.0,6,8.3,91,71,71,5.3,2
2012-07-19,83,71,77,3,70,0,12,0433,1923,0,5.2,4,10.9,85,70,70,4.0,5
2012-07-20,81,68,75,1,59,0,10,0433,1923,0,9.5,4,10.1,82,69,61,10.4,4
2012-07-21,87,65,76,2,63,0,11,0434,1922,0,4.3,24,4.9,89,69,63,3.4,26
2012-07-22,89,68,79,5,66,0,14,0435,1921,0,5.9,21,6.4,90,75,65,5.9,20
2012-07-23,97,81,89,15,68,0,24,0436,1920,0,9.8,24,10.5,98,81,67,10.0,24
2012-07-24,84,69,77,3,65,0,12,0437,1919,0,6.6,5,7.8,88,71,66,5.6,4
2012-07-25,99,70,85,11,67,0,20,0438,1918,0,9.3,20,12.2,101,74,67,9.3,20
2012-07-26,89,69,79,5,69,0,14,0439,1918,0,6.4,25,9.1,89,72,69,6.0,24
2012-07-27,86,66,76,2,64,0,11,0440,1917,0,5.4,34,8.6,87,70,64,4.7,31
2012-07-28,82,67,75,1,60,0,10,0441,1916,0,6.2,6,7.9,83,71,60,7.1,5
2012-07-29,85,63,74,0,59,0,9,0442,1915,0,4.4,15,5.5,88,68,58,4.6,14
2012-07-30,92,69,81,7,62,0,16,0443,1914,0,5.7,21,7.0,93,74,61,6.3,20
2012-07-31,85,68,77,3,65,0,12,0444,1913,0,4.2,6,7.0,86,71,65,4.0,4
2012-08-01,90,68,79,6,64,0,14,0445,1911,0,1.7,19,3.6,89,71,63,3.6,12
2012-08-02,93,66,80,7,63,0,15,0446,1910,0,1.5,11,6.5,93,71,61,3.3,14
2012-08-03,95,71,83,10,67,0,18,0447,1909,0,4.9,7,6.3,94,74,65,4.7,10
2012-08-04,93,71,82,9,69,0,17,0448,1908,0,3.8,20,6.0,95,72,68,4.8,19
2012-08-05,84,66,75,2,59,0,10,0449,1907,0,7.0,31,9.1,85,70,59,5.8,30
2012-08-06,85,62,74,1,56,0,9,0450,1906,0,3.2,24,4.3,86,67,56,3.1,23
2012-08-07,92,62,77,4,60,0,12,0451,1904,0,7.0,25,8.3,94,67,59,6.0,25
2012-08-08,84,72,78,5,62,0,13,0452,1903,0,8.3,5,8.6,84,75,62,8.1,6
2012-08-09,75,63,69,-4,63,0,4,0453,1902,0,7.3,4,9.6,77,66,62,7.0,4
2012-08-10,76,61,69,-4,55,0,4,0454,1900,0,13.2,36,14.2,76,62,55,13.6,35
2012-08-11,78,56,67,-6,53,0,2,0455,1859,0,6.5,35,8.5,79,58,52,5.8,35
2012-08-12,76,55,66,-7,54,0,1,0456,1858,0,3.4,22,3.8,77,61,53,3.7,22
2012-08-13,69,60,65,-8,61,0,0,0457,1856,0,0.3,2,3.4,72,63,61,0.7,16
2012-08-14,84,56,70,-2,60,0,5,0458,1855,0,0.6,6,4.8,82,59,60,0.8,11
2012-08-15,85,65,75,3,60,0,10,0459,1854,0,5.7,23,6.3,86,67,59,5.2,22
2012-08-16,76,62,69,-3,61,0,4,0500,1852,0,7.0,25,10.7,76,64,61,7.3,22
2012-08-17,76,58,67,-5,51,0,2,0501,1851,0,4.9,33,7.4,77,59,52,3.3,34
2012-08-18,77,53,65,-7,51,0,0,0502,1849,0,2.6,14,4.5,78,57,47,3.2,15
2012-08-19,79,60,70,-1,50,0,5,0503,1848,0,1.5,7,3.6,79,61,49,1.9,11
2012-08-20,74,58,66,-5,56,0,1,0504,1846,0,3.5,5,6.2,76,60,54,2.3,8
2012-08-21,79,53,66,-5,50,0,1,0505,1845,0,2.6,13,4.6,79,58,51,2.1,9
2012-08-22,85,54,70,-1,52,0,5,0506,1843,0,5.5,19,5.8,84,72,51,4.7,19
2012-08-23,92,64,78,7,56,0,13,0508,1842,0,7.6,18,8.1,91,69,54,7.0,18
2012-08-24,94,64,79,8,57,0,14,0509,1840,0,8.2,19,8.8,93,71,56,7.0,18
2012-08-25,93,66,80,10,57,0,15,0510,1839,0,7.4,18,7.9,94,71,56,7.5,19
2012-08-26,79,66,73,3,67,0,8,0511,1837,0,6.1,18,7.1,81,68,65,4.1,18
2012-08-27,88,66,77,7,61,0,12,0512,1835,0,4.6,1,6.0,88,69,62,3.0,4
2012-08-28,86,63,75,5,61,0,10,0513,1834,0,3.6,7,5.2,85,65,60,4.1,7
2012-08-29,84,65,75,5,59,0,10,0514,1832,0,4.8,13,5.8,84,70,58,5.0,11
2012-08-30,90,64,77,7,59,0,12,0515,1831,0,10.2,20,10.5,91,69,57,8.9,20
2012-08-31,92,71,82,13,64,0,17,0516,1829,0,4.9,24,10.4,93,72,64,6.4,23
2012-09-01,75,71,73,5,66,0,8,0517,1827,0,12.1,5,11.9,78,73,68,10.0,6
2012-09-02,82,73,78,10,69,0,13,0518,1826,0,10.4,6,10.7,81,75,69,11.4,6
2012-09-03,88,71,80,12,70,0,15,0519,1824,0,4.6,6,4.4,87,73,69,5.0,7
2012-09-04,90,66,78,10,69,0,13,0520,1822,0,2.8,7,8.6,89,68,68,2.4,8
2012-09-05,86,63,75,8,64,0,10,0521,1821,0,3.3,23,7.1,86,66,64,3.9,23
2012-09-06,86,68,77,10,61,0,12,0522,1819,0,3.2,34,6.6,86,70,61,1.8,3
2012-09-07,78,59,69,2,60,0,4,0523,1817,0,4.7,34,9.6,78,61,59,3.6,34
2012-09-08,73,54,64,-2,50,1,0,0524,1815,0,9.5,31,11.6,73,56,49,8.2,30
2012-09-09,72,55,64,-2,51,1,0,0525,1814,0,8.1,35,9.4,72,56,51,8.7,35
2012-09-10,75,52,64,-2,50,1,0,0526,1812,0,5.9,19,6.5,77,54,47,4.6,17
2012-09-11,83,52,68,3,53,0,3,0527,1810,0,11.1,20,11.5,84,59,51,9.9,20
2012-09-12,86,63,75,10,56,0,10,0528,1809,0,10.0,21,10.3,87,63,54,9.3,21
2012-09-13,71,54,63,-2,53,2,0,0529,1807,0,8.7,36,10.0,72,56,55,7.8,35
2012-09-14,76,51,64,0,46,1,0,0530,1805,0,6.6,30,7.7,75,54,45,4.1,29
2012-09-15,79,50,65,1,46,0,0,0531,1803,0,1.7,17,4.0,79,55,44,1.9,15
2012-09-16,77,49,63,-1,47,2,0,0532,1760,0,4.7,22,5.0,78,56,46,4.9,21
2012-09-17,78,55,67,3,56,0,2,0533,1758,0,4.8,26,9.0,79,59,55,5.0,25
2012-09-18,63,47,55,-9,39,10,0,0535,1756,0,11.8,33,12.2,64,50,37,11.2,32
2012-09-19,73,41,57,-6,40,8,0,0536,1755,0,15.9,20,16.1,74,47,39,14.0,20
2012-09-20,72,51,62,0,39,3,0,0537,1753,0,8.4,28,8.9,72,56,38,8.0,27
2012-09-21,60,48,54,-8,46,11,0,0538,1751,0,1.9,29,6.6,61,52,45,1.6,30
2012-09-22,59,44,52,-10,41,13,0,0539,1749,0,10.3,29,11.0,60,47,39,10.0,29
2012-09-23,61,40,51,-10,35,14,0,0540,1748,0,6.2,30,6.6,62,43,35,4.4,28
2012-09-24,70,37,54,-7,34,11,0,0541,1746,0,11.3,23,11.5,71,42,33,10.9,22
2012-09-25,77,49,63,2,52,2,0,0542,1744,0,8.6,21,9.1,77,54,51,7.6,20
2012-09-26,68,53,61,1,50,4,0,0543,1742,0,9.4,3,9.8,69,57,50,9.4,2
2012-09-27,65,46,56,-4,46,9,0,0544,1741,0,8.3,36,9.0,68,49,46,7.3,35
2012-09-28,67,50,59,0,48,6,0,0545,1739,0,7.5,1,8.9,67,52,48,7.1,36
2012-09-29,79,48,64,5,46,1,0,0546,1737,0,2.4,34,5.9,79,49,46,1.9,36
2012-09-30,66,50,58,-1,46,7,0,0547,1735,0,7.2,3,8.1,67,52,46,7.1,3
2012-10-01,66,47,57,-1,46,8,0,0548,1734,0,3.8,6,4.8,66,50,45,4.3,4
2012-10-02,69,53,61,3,50,4,0,0549,1732,0,9.6,3,9.9,69,59,49,11.3,3
2012-10-03,63,59,61,4,59,4,0,0550,1730,0,2.8,22,4.8,69,61,57,4.2,20
